time,lat,lon,sss_smap
2015-07-06 12:00:00,20.875,37.625,38.73204803466797
2015-07-07 12:00:00,20.875,37.625,38.7503547668457
2015-07-08 12:00:00,20.875,37.625,38.95960235595703
2015-07-09 12:00:00,20.875,37.625,38.95960235595703
2015-07-10 12:00:00,20.875,37.625,39.025272369384766
2015-07-11 12:00:00,20.875,37.625,39.025272369384766
2015-07-12 12:00:00,20.875,37.625,39.025272369384766
2015-07-13 12:00:00,20.875,37.625,38.967769622802734
2015-07-14 12:00:00,20.875,37.625,38.967769622802734
2015-07-15 12:00:00,20.875,37.625,38.63264846801758
2015-07-16 12:00:00,20.875,37.625,38.16032791137695
2015-07-17 12:00:00,20.875,37.625,38.16032791137695
2015-07-18 12:00:00,20.875,37.625,37.94447326660156
2015-07-19 12:00:00,20.875,37.625,37.94447326660156
2015-07-20 12:00:00,20.875,37.625,37.94447326660156
2015-07-21 12:00:00,20.875,37.625,38.07815933227539
2015-07-22 12:00:00,20.875,37.625,38.07815933227539
2015-07-23 12:00:00,20.875,37.625,38.0257682800293
2015-07-24 12:00:00,20.875,37.625,38.70750045776367
2015-07-25 12:00:00,20.875,37.625,38.70750045776367
2015-07-26 12:00:00,20.875,37.625,38.85659408569336
2015-07-27 12:00:00,20.875,37.625,38.85659408569336
2015-07-28 12:00:00,20.875,37.625,38.85659408569336
2015-07-29 12:00:00,20.875,37.625,38.94587326049805
2015-07-30 12:00:00,20.875,37.625,38.94587326049805
2015-07-31 12:00:00,20.875,37.625,39.05648422241211
2015-08-01 12:00:00,20.875,37.625,38.92914581298828
2015-08-02 12:00:00,20.875,37.625,38.92914581298828
2015-08-03 12:00:00,20.875,37.625,38.71847915649414
2015-08-04 12:00:00,20.875,37.625,38.71847915649414
2015-08-05 12:00:00,20.875,37.625,38.71847915649414
2015-08-06 12:00:00,20.875,37.625,38.8699836730957
2015-08-07 12:00:00,20.875,37.625,38.8699836730957
2015-08-08 12:00:00,20.875,37.625,38.997398376464844
2015-08-09 12:00:00,20.875,37.625,38.95407485961914
2015-08-10 12:00:00,20.875,37.625,38.95407485961914
2015-08-11 12:00:00,20.875,37.625,39.07992935180664
2015-08-12 12:00:00,20.875,37.625,39.07992935180664
2015-08-13 12:00:00,20.875,37.625,39.07992935180664
2015-08-14 12:00:00,20.875,37.625,38.86920166015625
2015-08-15 12:00:00,20.875,37.625,38.86920166015625
2015-08-16 12:00:00,20.875,37.625,38.712059020996094
2015-08-17 12:00:00,20.875,37.625,38.84263229370117
2015-08-18 12:00:00,20.875,37.625,38.84263229370117
2015-08-19 12:00:00,20.875,37.625,39.07372283935547
2015-08-20 12:00:00,20.875,37.625,39.07372283935547
2015-08-21 12:00:00,20.875,37.625,39.07372283935547
2015-08-22 12:00:00,20.875,37.625,38.745059967041016
2015-08-23 12:00:00,20.875,37.625,38.745059967041016
2015-08-24 12:00:00,20.875,37.625,38.80741882324219
2015-08-25 12:00:00,20.875,37.625,38.7916145324707
2015-08-26 12:00:00,20.875,37.625,38.7916145324707
2015-08-27 12:00:00,20.875,37.625,38.543067932128906
2015-08-28 12:00:00,20.875,37.625,38.543067932128906
2015-08-29 12:00:00,20.875,37.625,38.543067932128906
2015-08-30 12:00:00,20.875,37.625,39.007686614990234
2015-08-31 12:00:00,20.875,37.625,39.007686614990234
2015-09-01 12:00:00,20.875,37.625,39.05473327636719
2015-09-02 12:00:00,20.875,37.625,39.02373504638672
2015-09-03 12:00:00,20.875,37.625,39.02373504638672
2015-09-04 12:00:00,20.875,37.625,39.14519119262695
2015-09-05 12:00:00,20.875,37.625,39.14519119262695
2015-09-06 12:00:00,20.875,37.625,39.14519119262695
2015-09-07 12:00:00,20.875,37.625,39.186912536621094
2015-09-08 12:00:00,20.875,37.625,39.186912536621094
2015-09-09 12:00:00,20.875,37.625,39.1801872253418
2015-09-10 12:00:00,20.875,37.625,38.79464340209961
2015-09-11 12:00:00,20.875,37.625,38.79464340209961
2015-09-12 12:00:00,20.875,37.625,38.902137756347656
2015-09-13 12:00:00,20.875,37.625,38.902137756347656
2015-09-14 12:00:00,20.875,37.625,38.902137756347656
2015-09-15 12:00:00,20.875,37.625,38.96957778930664
2015-09-17 12:00:00,20.875,37.625,38.8753776550293
2015-09-18 12:00:00,20.875,37.625,39.19657516479492
2015-09-19 12:00:00,20.875,37.625,39.19657516479492
2015-09-20 12:00:00,20.875,37.625,39.04292297363281
2015-09-21 12:00:00,20.875,37.625,39.04292297363281
2015-09-22 12:00:00,20.875,37.625,39.04292297363281
2015-09-23 12:00:00,20.875,37.625,39.18603515625
2015-09-24 12:00:00,20.875,37.625,39.18603515625
2015-09-25 12:00:00,20.875,37.625,39.28854751586914
2015-09-26 12:00:00,20.875,37.625,39.28491973876953
2015-09-27 12:00:00,20.875,37.625,39.28491973876953
2015-09-28 12:00:00,20.875,37.625,39.151729583740234
2015-09-29 12:00:00,20.875,37.625,39.151729583740234
2015-09-30 12:00:00,20.875,37.625,39.33818435668945
2015-10-01 12:00:00,20.875,37.625,39.161720275878906
2015-10-02 12:00:00,20.875,37.625,39.161720275878906
2015-10-03 12:00:00,20.875,37.625,39.201786041259766
2015-10-04 12:00:00,20.875,37.625,39.23426818847656
2015-10-05 12:00:00,20.875,37.625,39.23426818847656
2015-10-06 12:00:00,20.875,37.625,39.24257278442383
2015-10-07 12:00:00,20.875,37.625,39.24257278442383
2015-10-08 12:00:00,20.875,37.625,39.163673400878906
2015-10-09 12:00:00,20.875,37.625,39.15827178955078
2015-10-10 12:00:00,20.875,37.625,39.15827178955078
2015-10-11 12:00:00,20.875,37.625,39.28541946411133
2015-10-12 12:00:00,20.875,37.625,39.122928619384766
2015-10-13 12:00:00,20.875,37.625,39.122928619384766
2015-10-14 12:00:00,20.875,37.625,39.291133880615234
2015-10-15 12:00:00,20.875,37.625,39.291133880615234
2015-10-16 12:00:00,20.875,37.625,39.1975212097168
2015-10-17 12:00:00,20.875,37.625,39.13032150268555
2015-10-18 12:00:00,20.875,37.625,39.13032150268555
2015-10-19 12:00:00,20.875,37.625,38.921531677246094
2015-10-20 12:00:00,20.875,37.625,39.137569427490234
2015-10-21 12:00:00,20.875,37.625,39.137569427490234
2015-10-22 12:00:00,20.875,37.625,39.129024505615234
2015-10-23 12:00:00,20.875,37.625,39.129024505615234
2015-10-24 12:00:00,20.875,37.625,39.129024505615234
2015-10-25 12:00:00,20.875,37.625,39.225669860839844
2015-10-26 12:00:00,20.875,37.625,39.225669860839844
2015-10-27 12:00:00,20.875,37.625,39.322933197021484
2015-10-28 12:00:00,20.875,37.625,39.15079879760742
2015-10-29 12:00:00,20.875,37.625,39.15079879760742
2015-10-30 12:00:00,20.875,37.625,39.28638458251953
2015-10-31 12:00:00,20.875,37.625,39.28638458251953
2015-11-01 12:00:00,20.875,37.625,39.28638458251953
2015-11-02 12:00:00,20.875,37.625,39.23895263671875
2015-11-03 12:00:00,20.875,37.625,39.23895263671875
2015-11-04 12:00:00,20.875,37.625,39.130252838134766
2015-11-05 12:00:00,20.875,37.625,39.2992057800293
2015-11-06 12:00:00,20.875,37.625,39.2992057800293
2015-11-09 12:00:00,20.875,37.625,38.780067443847656
2015-11-10 12:00:00,20.875,37.625,39.010616302490234
2015-11-11 12:00:00,20.875,37.625,39.010616302490234
2015-11-12 12:00:00,20.875,37.625,39.017024993896484
2015-11-13 12:00:00,20.875,37.625,38.86356735229492
2015-11-14 12:00:00,20.875,37.625,38.86356735229492
2015-11-15 12:00:00,20.875,37.625,39.202781677246094
2015-11-16 12:00:00,20.875,37.625,39.202781677246094
2015-11-17 12:00:00,20.875,37.625,39.202781677246094
2015-11-18 12:00:00,20.875,37.625,39.13479232788086
2015-11-19 12:00:00,20.875,37.625,39.13479232788086
2015-11-20 12:00:00,20.875,37.625,39.108428955078125
2015-11-21 12:00:00,20.875,37.625,39.14530563354492
2015-11-22 12:00:00,20.875,37.625,39.14530563354492
2015-11-23 12:00:00,20.875,37.625,39.09449768066406
2015-11-26 12:00:00,20.875,37.625,39.314659118652344
2015-11-27 12:00:00,20.875,37.625,39.314659118652344
2015-11-28 12:00:00,20.875,37.625,39.291542053222656
2015-11-29 12:00:00,20.875,37.625,39.578330993652344
2015-11-30 12:00:00,20.875,37.625,39.578330993652344
2015-12-01 12:00:00,20.875,37.625,39.659000396728516
2015-12-02 12:00:00,20.875,37.625,39.659000396728516
2015-12-03 12:00:00,20.875,37.625,39.505313873291016
2015-12-04 12:00:00,20.875,37.625,38.956336975097656
2015-12-05 12:00:00,20.875,37.625,38.956336975097656
